CMDLINE python3 adjoint.py
MEM 592.265625 1738751490.3571
MEM 592.265625 1738751490.4623
MEM 592.265625 1738751490.5626
MEM 592.265625 1738751490.6639
MEM 592.265625 1738751490.7690
MEM 592.265625 1738751490.8741
MEM 592.265625 1738751490.9793
MEM 592.281250 1738751491.0844
MEM 592.328125 1738751491.1895
MEM 592.437500 1738751491.2947
MEM 593.000000 1738751491.3950
MEM 593.000000 1738751491.5001
MEM 593.000000 1738751491.6053
MEM 593.046875 1738751491.7103
MEM 593.078125 1738751491.8155
MEM 593.078125 1738751491.9206
MEM 593.078125 1738751492.0257
MEM 593.109375 1738751492.1308
MEM 593.296875 1738751492.2359
MEM 593.312500 1738751492.3411
MEM 593.312500 1738751492.4462
MEM 593.312500 1738751492.5514
MEM 593.312500 1738751492.6565
MEM 593.390625 1738751492.7586
MEM 593.406250 1738751492.8638
MEM 593.406250 1738751492.9690
MEM 593.406250 1738751493.0741
MEM 593.484375 1738751493.1792
MEM 593.546875 1738751493.2843
MEM 593.546875 1738751493.3872
MEM 593.546875 1738751493.4924
MEM 593.546875 1738751493.5976
MEM 593.546875 1738751493.7021
MEM 593.546875 1738751493.8073
MEM 593.546875 1738751493.9111
MEM 593.546875 1738751494.0163
MEM 593.546875 1738751494.1215
MEM 593.546875 1738751494.2266
MEM 593.546875 1738751494.3318
MEM 593.609375 1738751494.4369
MEM 597.359375 1738751494.5376
MEM 597.406250 1738751494.6427
MEM 597.453125 1738751494.7479
MEM 597.484375 1738751494.8530
MEM 597.500000 1738751494.9582
MEM 597.500000 1738751495.0633
MEM 597.562500 1738751495.1684
MEM 597.562500 1738751495.2735
MEM 597.562500 1738751495.3787
MEM 597.562500 1738751495.4839
MEM 597.562500 1738751495.5891
MEM 597.562500 1738751495.6942
MEM 597.593750 1738751495.7954
MEM 597.875000 1738751495.9005
MEM 597.921875 1738751496.0057
MEM 597.953125 1738751496.1108
MEM 597.953125 1738751496.2147
MEM 597.968750 1738751496.3194
MEM 598.000000 1738751496.4240
MEM 598.000000 1738751496.5252
MEM 598.000000 1738751496.6303
MEM 598.000000 1738751496.7356
MEM 598.000000 1738751496.8407
MEM 598.000000 1738751496.9459
MEM 598.062500 1738751497.0510
MEM 598.281250 1738751497.1562
MEM 598.500000 1738751497.2613
MEM 598.500000 1738751497.3664
MEM 598.531250 1738751497.4697
MEM 598.531250 1738751497.5749
MEM 598.500000 1738751497.6800
MEM 598.546875 1738751497.7852
MEM 598.546875 1738751497.8904
MEM 598.515625 1738751497.9955
MEM 598.562500 1738751498.0983
MEM 598.562500 1738751498.2035
MEM 598.562500 1738751498.3086
MEM 598.593750 1738751498.4138
MEM 598.906250 1738751498.5189
MEM 598.984375 1738751498.6241
MEM 599.015625 1738751498.7293
MEM 599.015625 1738751498.8318
MEM 599.031250 1738751498.9370
MEM 599.000000 1738751499.0421
MEM 599.015625 1738751499.1473
MEM 599.015625 1738751499.2524
MEM 599.015625 1738751499.3576
MEM 599.015625 1738751499.4628
MEM 599.015625 1738751499.5679
MEM 599.046875 1738751499.6731
MEM 599.062500 1738751499.7762
MEM 599.109375 1738751499.8813
MEM 599.140625 1738751499.9865
MEM 599.171875 1738751500.0917
MEM 599.171875 1738751500.1968
MEM 599.140625 1738751500.2991
MEM 599.156250 1738751500.4042
MEM 599.296875 1738751500.5093
MEM 599.343750 1738751500.6144
MEM 599.343750 1738751500.7196
MEM 599.343750 1738751500.8248
MEM 599.343750 1738751500.9299
MEM 599.343750 1738751501.0351
MEM 599.343750 1738751501.1402
MEM 599.343750 1738751501.2454
MEM 599.343750 1738751501.3505
MEM 599.343750 1738751501.4531
MEM 599.343750 1738751501.5583
MEM 599.343750 1738751501.6634
MEM 599.312500 1738751501.7686
MEM 599.281250 1738751501.8737
MEM 599.281250 1738751501.9789
MEM 599.281250 1738751502.0841
MEM 599.281250 1738751502.1881
MEM 599.281250 1738751502.2933
MEM 599.281250 1738751502.3984
MEM 599.281250 1738751502.5035
MEM 599.281250 1738751502.6068
MEM 599.281250 1738751502.7120
MEM 599.281250 1738751502.8171
MEM 599.250000 1738751502.9223
MEM 599.250000 1738751503.0275
MEM 599.218750 1738751503.1304
MEM 599.218750 1738751503.2356
MEM 599.218750 1738751503.3407
MEM 599.218750 1738751503.4459
MEM 599.218750 1738751503.5511
MEM 599.218750 1738751503.6563
MEM 599.218750 1738751503.7615
MEM 599.218750 1738751503.8667
MEM 599.218750 1738751503.9718
MEM 599.218750 1738751504.0742
MEM 599.218750 1738751504.1793
MEM 599.218750 1738751504.2845
MEM 599.218750 1738751504.3896
MEM 599.218750 1738751504.4948
MEM 599.218750 1738751504.5999
MEM 599.218750 1738751504.7051
MEM 599.218750 1738751504.8102
MEM 599.218750 1738751504.9153
MEM 599.218750 1738751505.0205
MEM 599.218750 1738751505.1257
MEM 599.218750 1738751505.2308
MEM 599.218750 1738751505.3359
MEM 599.218750 1738751505.4411
MEM 599.218750 1738751505.5462
MEM 599.468750 1738751505.6514
MEM 599.546875 1738751505.7565
MEM 599.546875 1738751505.8616
MEM 599.546875 1738751505.9668
MEM 599.546875 1738751506.0720
MEM 599.546875 1738751506.1771
MEM 599.656250 1738751506.2823
MEM 599.812500 1738751506.3874
MEM 599.812500 1738751506.4926
MEM 599.812500 1738751506.5978
MEM 599.812500 1738751506.7029
MEM 599.812500 1738751506.8081
MEM 599.890625 1738751506.9132
MEM 599.906250 1738751507.0184
MEM 599.906250 1738751507.1235
MEM 599.906250 1738751507.2286
MEM 599.906250 1738751507.3338
MEM 599.968750 1738751507.4389
MEM 599.968750 1738751507.5441
MEM 599.968750 1738751507.6493
MEM 599.968750 1738751507.7545
MEM 599.968750 1738751507.8547
MEM 599.984375 1738751507.9599
MEM 600.000000 1738751508.0601
MEM 600.000000 1738751508.1652
MEM 600.000000 1738751508.2703
MEM 600.062500 1738751508.3754
MEM 603.781250 1738751508.4806
MEM 603.781250 1738751508.5858
MEM 603.781250 1738751508.6879
MEM 603.781250 1738751508.7931
MEM 603.781250 1738751508.8982
MEM 603.781250 1738751509.0031
MEM 603.781250 1738751509.1063
MEM 603.781250 1738751509.2109
MEM 603.781250 1738751509.3160
MEM 603.921875 1738751509.4211
MEM 607.687500 1738751509.5263
MEM 607.687500 1738751509.6315
MEM 607.687500 1738751509.7366
MEM 607.687500 1738751509.8418
MEM 607.687500 1738751509.9469
MEM 607.734375 1738751510.0521
MEM 607.734375 1738751510.1572
MEM 607.734375 1738751510.2624
MEM 607.734375 1738751510.3675
MEM 607.875000 1738751510.4726
MEM 608.000000 1738751510.5778
MEM 608.000000 1738751510.6829
MEM 608.000000 1738751510.7881
MEM 608.000000 1738751510.8932
MEM 608.000000 1738751510.9984
MEM 608.000000 1738751511.1036
MEM 608.000000 1738751511.2087
MEM 608.000000 1738751511.3139
MEM 608.000000 1738751511.4190
MEM 608.000000 1738751511.5242
MEM 608.015625 1738751511.6294
MEM 608.109375 1738751511.7345
MEM 608.171875 1738751511.8397
MEM 608.218750 1738751511.9436
MEM 608.250000 1738751512.0488
MEM 608.250000 1738751512.1539
MEM 608.250000 1738751512.2590
MEM 608.296875 1738751512.3641
MEM 608.312500 1738751512.4692
MEM 608.312500 1738751512.5744
MEM 608.312500 1738751512.6795
MEM 608.312500 1738751512.7847
MEM 608.312500 1738751512.8898
MEM 608.359375 1738751512.9914
MEM 608.375000 1738751513.0966
MEM 608.437500 1738751513.2018
MEM 608.468750 1738751513.3069
MEM 608.468750 1738751513.4120
MEM 608.484375 1738751513.5172
MEM 608.515625 1738751513.6223
MEM 608.515625 1738751513.7274
MEM 608.515625 1738751513.8326
MEM 608.515625 1738751513.9378
MEM 608.515625 1738751514.0429
MEM 608.515625 1738751514.1481
MEM 608.562500 1738751514.2532
MEM 608.687500 1738751514.3547
MEM 608.968750 1738751514.4599
MEM 608.968750 1738751514.5651
MEM 609.000000 1738751514.6702
MEM 609.000000 1738751514.7754
MEM 609.000000 1738751514.8804
MEM 609.015625 1738751514.9856
MEM 609.015625 1738751515.0907
MEM 608.984375 1738751515.1959
MEM 608.984375 1738751515.3010
MEM 608.984375 1738751515.4020
MEM 608.984375 1738751515.5071
MEM 609.046875 1738751515.6120
MEM 609.218750 1738751515.7172
MEM 609.296875 1738751515.8195
MEM 609.328125 1738751515.9247
MEM 609.328125 1738751516.0298
MEM 609.328125 1738751516.1349
MEM 609.343750 1738751516.2400
MEM 609.359375 1738751516.3451
MEM 609.328125 1738751516.4503
MEM 609.328125 1738751516.5554
MEM 609.328125 1738751516.6605
MEM 609.328125 1738751516.7657
MEM 609.375000 1738751516.8708
MEM 609.406250 1738751516.9742
MEM 609.484375 1738751517.0794
MEM 609.515625 1738751517.1845
MEM 609.515625 1738751517.2897
MEM 609.515625 1738751517.3949
MEM 609.921875 1738751517.4991
MEM 609.953125 1738751517.6001
MEM 610.000000 1738751517.7052
MEM 610.000000 1738751517.8104
MEM 610.000000 1738751517.9156
MEM 610.000000 1738751518.0207
MEM 610.000000 1738751518.1259
MEM 610.000000 1738751518.2311
MEM 610.000000 1738751518.3362
MEM 610.000000 1738751518.4414
MEM 610.000000 1738751518.5466
MEM 610.000000 1738751518.6517
MEM 610.000000 1738751518.7569
MEM 609.968750 1738751518.8621
MEM 609.937500 1738751518.9672
MEM 609.937500 1738751519.0724
MEM 609.937500 1738751519.1775
MEM 609.937500 1738751519.2827
MEM 609.937500 1738751519.3879
MEM 609.937500 1738751519.4930
MEM 609.937500 1738751519.5960
MEM 609.937500 1738751519.7012
MEM 609.937500 1738751519.8063
MEM 609.937500 1738751519.9115
MEM 609.937500 1738751520.0166
MEM 609.906250 1738751520.1218
MEM 609.875000 1738751520.2270
MEM 609.875000 1738751520.3321
MEM 609.875000 1738751520.4373
MEM 609.875000 1738751520.5424
MEM 609.875000 1738751520.6476
MEM 609.875000 1738751520.7527
MEM 609.875000 1738751520.8579
MEM 609.875000 1738751520.9630
MEM 609.875000 1738751521.0682
MEM 609.875000 1738751521.1717
MEM 609.875000 1738751521.2768
MEM 609.875000 1738751521.3821
MEM 609.875000 1738751521.4872
MEM 609.875000 1738751521.5924
MEM 609.875000 1738751521.6963
MEM 609.875000 1738751521.8015
MEM 609.875000 1738751521.9066
MEM 609.875000 1738751522.0118
MEM 609.875000 1738751522.1169
MEM 609.875000 1738751522.2221
MEM 609.875000 1738751522.3273
MEM 609.875000 1738751522.4324
MEM 609.875000 1738751522.5376
MEM 609.875000 1738751522.6428
MEM 609.875000 1738751522.7479
MEM 609.953125 1738751522.8530
MEM 609.984375 1738751522.9582
MEM 609.984375 1738751523.0633
MEM 609.984375 1738751523.1685
MEM 609.984375 1738751523.2737
MEM 610.046875 1738751523.3788
MEM 610.140625 1738751523.4839
MEM 610.156250 1738751523.5885
MEM 610.156250 1738751523.6937
MEM 610.156250 1738751523.7988
MEM 610.156250 1738751523.9012
MEM 610.203125 1738751524.0063
MEM 610.203125 1738751524.1115
MEM 610.203125 1738751524.2167
MEM 610.203125 1738751524.3219
MEM 610.265625 1738751524.4270
MEM 610.312500 1738751524.5321
MEM 610.312500 1738751524.6327
MEM 610.312500 1738751524.7378
MEM 610.312500 1738751524.8386
MEM 610.312500 1738751524.9437
MEM 610.328125 1738751525.0443
MEM 610.359375 1738751525.1447
MEM 610.359375 1738751525.2498
MEM 610.359375 1738751525.3550
MEM 610.406250 1738751525.4601
MEM 610.515625 1738751525.5652
MEM 610.515625 1738751525.6703
MEM 610.515625 1738751525.7720
MEM 610.515625 1738751525.8771
MEM 610.515625 1738751525.9814
MEM 610.562500 1738751526.0865
MEM 610.562500 1738751526.1867
MEM 610.562500 1738751526.2918
MEM 610.562500 1738751526.3971
MEM 610.625000 1738751526.5021
MEM 610.687500 1738751526.6072
MEM 614.375000 1738751526.7124
MEM 614.375000 1738751526.8175
MEM 614.375000 1738751526.9181
MEM 614.375000 1738751527.0232
MEM 614.406250 1738751527.1280
MEM 614.406250 1738751527.2332
MEM 614.406250 1738751527.3383
MEM 614.406250 1738751527.4435
MEM 614.453125 1738751527.5486
MEM 615.078125 1738751527.6503
MEM 615.078125 1738751527.7554
MEM 615.078125 1738751527.8589
MEM 615.078125 1738751527.9641
MEM 615.078125 1738751528.0692
MEM 615.078125 1738751528.1744
MEM 615.078125 1738751528.2795
MEM 615.078125 1738751528.3847
MEM 615.078125 1738751528.4898
MEM 615.078125 1738751528.5950
MEM 615.078125 1738751528.7002
MEM 615.171875 1738751528.8041
MEM 615.218750 1738751528.9093
MEM 615.296875 1738751529.0144
MEM 615.328125 1738751529.1196
MEM 615.328125 1738751529.2247
MEM 615.328125 1738751529.3299
MEM 615.375000 1738751529.4350
MEM 615.406250 1738751529.5400
MEM 615.406250 1738751529.6452
MEM 615.406250 1738751529.7503
MEM 615.406250 1738751529.8554
MEM 615.406250 1738751529.9605
MEM 615.453125 1738751530.0657
MEM 615.500000 1738751530.1707
MEM 615.562500 1738751530.2759
MEM 615.562500 1738751530.3810
MEM 615.593750 1738751530.4862
MEM 615.609375 1738751530.5913
MEM 615.609375 1738751530.6964
MEM 615.656250 1738751530.8015
MEM 615.656250 1738751530.9067
MEM 615.656250 1738751531.0118
MEM 615.656250 1738751531.1155
MEM 615.656250 1738751531.2207
MEM 615.703125 1738751531.3258
MEM 615.750000 1738751531.4309
MEM 615.812500 1738751531.5360
MEM 615.843750 1738751531.6389
MEM 615.875000 1738751531.7440
MEM 615.890625 1738751531.8492
MEM 615.890625 1738751531.9543
MEM 615.906250 1738751532.0594
MEM 615.906250 1738751532.1646
MEM 615.875000 1738751532.2697
MEM 615.875000 1738751532.3749
MEM 615.875000 1738751532.4800
MEM 615.875000 1738751532.5852
MEM 616.125000 1738751532.6903
MEM 616.125000 1738751532.7955
MEM 616.187500 1738751532.8967
MEM 616.218750 1738751533.0020
MEM 616.218750 1738751533.1072
MEM 616.218750 1738751533.2123
MEM 616.187500 1738751533.3174
MEM 616.187500 1738751533.4226
MEM 616.156250 1738751533.5277
MEM 616.156250 1738751533.6329
MEM 616.156250 1738751533.7381
MEM 616.156250 1738751533.8383
MEM 616.156250 1738751533.9434
MEM 616.156250 1738751534.0463
MEM 616.328125 1738751534.1515
MEM 616.328125 1738751534.2566
MEM 616.359375 1738751534.3618
MEM 616.359375 1738751534.4669
MEM 616.328125 1738751534.5720
MEM 616.296875 1738751534.6771
MEM 616.296875 1738751534.7822
MEM 616.296875 1738751534.8873
MEM 616.296875 1738751534.9925
MEM 616.296875 1738751535.0976
MEM 616.296875 1738751535.2028
MEM 616.296875 1738751535.3079
MEM 616.296875 1738751535.4131
MEM 616.296875 1738751535.5182
MEM 616.296875 1738751535.6234
MEM 616.296875 1738751535.7285
MEM 616.296875 1738751535.8337
MEM 616.265625 1738751535.9389
MEM 616.234375 1738751536.0440
MEM 616.234375 1738751536.1492
MEM 616.234375 1738751536.2543
MEM 616.234375 1738751536.3595
MEM 616.234375 1738751536.4646
MEM 616.234375 1738751536.5698
MEM 616.234375 1738751536.6751
MEM 616.234375 1738751536.7805
MEM 616.234375 1738751536.8860
MEM 616.234375 1738751536.9914
MEM 616.234375 1738751537.0968
MEM 616.234375 1738751537.2022
MEM 616.203125 1738751537.3075
MEM 616.187500 1738751537.4130
MEM 616.187500 1738751537.5183
MEM 616.187500 1738751537.6237
MEM 616.187500 1738751537.7291
MEM 616.187500 1738751537.8344
MEM 616.187500 1738751537.9398
MEM 616.187500 1738751538.0452
MEM 616.218750 1738751538.1506
MEM 616.234375 1738751538.2560
