CMDLINE python3 adjoint.py
MEM 534.453125 1738750550.4913
MEM 535.359375 1738750550.5965
MEM 535.921875 1738750550.7016
MEM 536.468750 1738750550.8068
MEM 536.656250 1738750550.9119
MEM 536.703125 1738750551.0133
MEM 536.703125 1738750551.1185
MEM 536.812500 1738750551.2219
MEM 536.812500 1738750551.3239
MEM 536.625000 1738750551.4290
MEM 536.515625 1738750551.5342
MEM 536.484375 1738750551.6346
MEM 537.015625 1738750551.7398
MEM 537.546875 1738750551.8447
MEM 537.781250 1738750551.9480
MEM 537.828125 1738750552.0531
MEM 537.828125 1738750552.1583
MEM 537.937500 1738750552.2635
MEM 537.937500 1738750552.3653
MEM 537.937500 1738750552.4705
MEM 537.781250 1738750552.5757
MEM 538.187500 1738750552.6808
MEM 539.093750 1738750552.7859
MEM 539.718750 1738750552.8911
MEM 539.953125 1738750552.9961
MEM 539.953125 1738750553.1013
MEM 540.062500 1738750553.2064
MEM 540.062500 1738750553.3116
MEM 540.062500 1738750553.4170
MEM 539.906250 1738750553.5188
MEM 540.109375 1738750553.6239
MEM 540.890625 1738750553.7257
MEM 541.406250 1738750553.8308
MEM 541.406250 1738750553.9359
MEM 541.406250 1738750554.0411
MEM 541.515625 1738750554.1463
MEM 541.515625 1738750554.2516
MEM 541.500000 1738750554.3567
MEM 541.859375 1738750554.4619
MEM 542.140625 1738750554.5650
MEM 546.140625 1738750554.6666
MEM 547.468750 1738750554.7718
MEM 547.281250 1738750554.8770
MEM 547.531250 1738750554.9821
MEM 549.171875 1738750555.0872
MEM 549.187500 1738750555.1923
MEM 549.187500 1738750555.2975
MEM 549.296875 1738750555.4015
MEM 549.296875 1738750555.5066
MEM 549.140625 1738750555.6108
MEM 549.359375 1738750555.7131
MEM 549.265625 1738750555.8135
MEM 549.453125 1738750555.9187
MEM 549.640625 1738750556.0239
MEM 551.031250 1738750556.1290
MEM 551.656250 1738750556.2342
MEM 551.765625 1738750556.3394
MEM 552.218750 1738750556.4445
MEM 552.234375 1738750556.5496
MEM 552.140625 1738750556.6512
MEM 552.062500 1738750556.7563
MEM 552.062500 1738750556.8614
MEM 552.062500 1738750556.9667
MEM 552.156250 1738750557.0718
MEM 552.000000 1738750557.1770
MEM 552.125000 1738750557.2802
MEM 552.562500 1738750557.3854
MEM 552.703125 1738750557.4906
MEM 553.140625 1738750557.5957
MEM 553.875000 1738750557.6989
MEM 554.156250 1738750557.8031
MEM 554.234375 1738750557.9069
MEM 554.640625 1738750558.0090
MEM 554.843750 1738750558.1140
MEM 556.515625 1738750558.2192
MEM 557.218750 1738750558.3243
MEM 557.562500 1738750558.4294
MEM 557.750000 1738750558.5345
MEM 558.531250 1738750558.6384
MEM 558.828125 1738750558.7436
MEM 558.812500 1738750558.8469
MEM 558.812500 1738750558.9520
MEM 559.265625 1738750559.0572
MEM 559.406250 1738750559.1623
MEM 559.359375 1738750559.2674
MEM 560.203125 1738750559.3725
MEM 560.609375 1738750559.4776
MEM 563.875000 1738750559.5827
MEM 564.828125 1738750559.6878
MEM 565.500000 1738750559.7928
MEM 565.640625 1738750559.8979
MEM 565.937500 1738750560.0030
MEM 567.437500 1738750560.1081
MEM 569.515625 1738750560.2111
MEM 569.687500 1738750560.3162
MEM 571.640625 1738750560.4214
MEM 571.796875 1738750560.5265
MEM 572.000000 1738750560.6316
MEM 572.171875 1738750560.7367
MEM 573.015625 1738750560.8418
MEM 573.187500 1738750560.9469
MEM 573.593750 1738750561.0521
MEM 573.796875 1738750561.1572
MEM 574.625000 1738750561.2624
MEM 575.500000 1738750561.3626
MEM 575.609375 1738750561.4677
MEM 575.890625 1738750561.5727
MEM 576.500000 1738750561.6779
MEM 578.453125 1738750561.7829
MEM 579.015625 1738750561.8880
MEM 579.171875 1738750561.9931
MEM 579.218750 1738750562.0982
MEM 579.984375 1738750562.2033
MEM 580.046875 1738750562.3085
MEM 580.093750 1738750562.4136
MEM 580.078125 1738750562.5186
MEM 580.500000 1738750562.6238
MEM 580.500000 1738750562.7289
MEM 580.656250 1738750562.8339
MEM 581.468750 1738750562.9391
MEM 582.140625 1738750563.0442
MEM 582.171875 1738750563.1493
MEM 582.906250 1738750563.2544
MEM 583.109375 1738750563.3595
MEM 582.968750 1738750563.4646
MEM 583.046875 1738750563.5697
MEM 583.484375 1738750563.6747
MEM 585.156250 1738750563.7798
MEM 585.859375 1738750563.8849
MEM 586.218750 1738750563.9900
MEM 586.562500 1738750564.0951
MEM 588.609375 1738750564.2002
MEM 588.515625 1738750564.3054
MEM 588.546875 1738750564.4105
MEM 589.296875 1738750564.5156
MEM 589.250000 1738750564.6208
MEM 589.218750 1738750564.7259
MEM 589.171875 1738750564.8310
MEM 589.171875 1738750564.9361
MEM 589.046875 1738750565.0413
MEM 588.984375 1738750565.1463
MEM 589.000000 1738750565.2515
MEM 590.250000 1738750565.3566
MEM 590.890625 1738750565.4617
MEM 591.015625 1738750565.5668
MEM 590.843750 1738750565.6670
MEM 590.843750 1738750565.7721
MEM 590.968750 1738750565.8771
MEM 590.968750 1738750565.9827
MEM 590.468750 1738750566.0879
MEM 590.437500 1738750566.1884
MEM 590.437500 1738750566.2932
MEM 590.125000 1738750566.3983
MEM 590.125000 1738750566.5035
MEM 593.937500 1738750566.6086
MEM 594.031250 1738750566.7138
MEM 594.031250 1738750566.8189
MEM 594.000000 1738750566.9240
MEM 593.968750 1738750567.0291
MEM 593.906250 1738750567.1343
MEM 593.750000 1738750567.2394
MEM 593.718750 1738750567.3446
MEM 593.718750 1738750567.4497
MEM 593.687500 1738750567.5549
MEM 594.640625 1738750567.6600
MEM 594.640625 1738750567.7652
MEM 594.687500 1738750567.8704
MEM 594.703125 1738750567.9755
MEM 594.671875 1738750568.0806
MEM 594.671875 1738750568.1857
MEM 594.578125 1738750568.2909
MEM 594.421875 1738750568.3961
MEM 594.359375 1738750568.5012
MEM 594.359375 1738750568.6064
MEM 595.906250 1738750568.7115
MEM 595.953125 1738750568.8167
MEM 595.953125 1738750568.9218
MEM 595.953125 1738750569.0269
MEM 595.953125 1738750569.1320
MEM 595.953125 1738750569.2372
MEM 595.953125 1738750569.3423
MEM 595.953125 1738750569.4475
MEM 595.953125 1738750569.5527
MEM 596.031250 1738750569.6579
MEM 596.062500 1738750569.7603
MEM 596.093750 1738750569.8655
MEM 596.093750 1738750569.9706
MEM 596.093750 1738750570.0758
MEM 596.093750 1738750570.1809
MEM 596.093750 1738750570.2861
MEM 596.093750 1738750570.3890
MEM 596.093750 1738750570.4941
MEM 596.265625 1738750570.5952
MEM 596.296875 1738750570.7003
MEM 596.296875 1738750570.8024
MEM 596.265625 1738750570.9075
MEM 596.265625 1738750571.0126
MEM 596.265625 1738750571.1178
MEM 596.265625 1738750571.2229
MEM 596.265625 1738750571.3281
MEM 596.265625 1738750571.4333
MEM 596.375000 1738750571.5374
MEM 596.406250 1738750571.6426
MEM 596.406250 1738750571.7476
MEM 596.421875 1738750571.8527
MEM 596.421875 1738750571.9578
MEM 596.421875 1738750572.0630
MEM 596.421875 1738750572.1681
MEM 596.421875 1738750572.2733
MEM 596.421875 1738750572.3784
MEM 596.437500 1738750572.4836
MEM 596.484375 1738750572.5888
MEM 596.531250 1738750572.6927
MEM 596.500000 1738750572.7976
MEM 596.468750 1738750572.9027
MEM 596.468750 1738750573.0078
MEM 596.468750 1738750573.1130
MEM 596.468750 1738750573.2182
MEM 596.468750 1738750573.3233
MEM 596.468750 1738750573.4285
MEM 596.718750 1738750573.5336
MEM 596.750000 1738750573.6388
MEM 596.750000 1738750573.7439
MEM 596.734375 1738750573.8490
MEM 596.734375 1738750573.9542
MEM 596.734375 1738750574.0593
MEM 596.734375 1738750574.1645
MEM 596.734375 1738750574.2696
MEM 596.734375 1738750574.3747
MEM 596.906250 1738750574.4799
MEM 596.906250 1738750574.5810
MEM 596.906250 1738750574.6862
MEM 596.875000 1738750574.7913
MEM 596.875000 1738750574.8964
MEM 596.875000 1738750575.0016
MEM 596.875000 1738750575.1067
MEM 596.875000 1738750575.2119
MEM 596.875000 1738750575.3171
MEM 596.921875 1738750575.4223
MEM 596.953125 1738750575.5274
MEM 596.953125 1738750575.6326
MEM 596.937500 1738750575.7331
MEM 596.937500 1738750575.8382
MEM 596.937500 1738750575.9434
MEM 596.937500 1738750576.0486
MEM 596.937500 1738750576.1538
MEM 596.937500 1738750576.2589
MEM 596.937500 1738750576.3641
MEM 596.984375 1738750576.4644
MEM 597.015625 1738750576.5696
MEM 597.015625 1738750576.6724
MEM 596.984375 1738750576.7775
MEM 596.984375 1738750576.8826
MEM 596.984375 1738750576.9878
MEM 596.984375 1738750577.0929
MEM 596.984375 1738750577.1981
MEM 596.984375 1738750577.3032
MEM 597.171875 1738750577.4042
MEM 597.171875 1738750577.5093
MEM 597.171875 1738750577.6120
MEM 597.156250 1738750577.7171
MEM 597.156250 1738750577.8223
MEM 597.156250 1738750577.9274
MEM 597.156250 1738750578.0326
MEM 597.156250 1738750578.1378
MEM 597.156250 1738750578.2429
MEM 597.312500 1738750578.3481
MEM 597.343750 1738750578.4533
MEM 597.343750 1738750578.5584
MEM 597.312500 1738750578.6636
MEM 597.312500 1738750578.7687
MEM 597.312500 1738750578.8738
MEM 597.312500 1738750578.9790
MEM 597.312500 1738750579.0841
MEM 597.312500 1738750579.1893
MEM 597.390625 1738750579.2944
MEM 597.421875 1738750579.3995
MEM 597.421875 1738750579.5047
MEM 597.390625 1738750579.6098
MEM 597.390625 1738750579.7149
MEM 597.390625 1738750579.8200
MEM 597.390625 1738750579.9252
MEM 597.390625 1738750580.0303
MEM 597.390625 1738750580.1355
MEM 597.437500 1738750580.2406
MEM 597.484375 1738750580.3458
MEM 597.484375 1738750580.4509
MEM 597.500000 1738750580.5561
MEM 597.500000 1738750580.6612
MEM 597.500000 1738750580.7663
MEM 597.500000 1738750580.8715
MEM 597.500000 1738750580.9766
MEM 597.500000 1738750581.0818
MEM 597.500000 1738750581.1869
MEM 597.578125 1738750581.2921
MEM 597.578125 1738750581.3972
MEM 597.578125 1738750581.5024
MEM 597.546875 1738750581.6075
MEM 597.546875 1738750581.7126
MEM 597.546875 1738750581.8178
MEM 597.546875 1738750581.9230
MEM 597.546875 1738750582.0281
MEM 597.546875 1738750582.1333
MEM 597.578125 1738750582.2384
MEM 597.578125 1738750582.3436
MEM 597.578125 1738750582.4487
MEM 597.546875 1738750582.5539
MEM 597.546875 1738750582.6591
MEM 597.546875 1738750582.7642
MEM 597.546875 1738750582.8694
MEM 597.546875 1738750582.9745
MEM 597.546875 1738750583.0797
MEM 597.609375 1738750583.1848
MEM 597.640625 1738750583.2900
MEM 597.640625 1738750583.3952
MEM 597.609375 1738750583.5003
MEM 597.609375 1738750583.6055
MEM 597.609375 1738750583.7107
MEM 597.609375 1738750583.8158
MEM 597.609375 1738750583.9210
MEM 597.609375 1738750584.0261
MEM 597.703125 1738750584.1309
MEM 597.734375 1738750584.2314
MEM 597.734375 1738750584.3366
MEM 597.703125 1738750584.4418
MEM 597.703125 1738750584.5469
MEM 597.703125 1738750584.6520
MEM 597.703125 1738750584.7571
MEM 597.703125 1738750584.8623
MEM 597.703125 1738750584.9675
MEM 597.734375 1738750585.0726
MEM 597.781250 1738750585.1778
MEM 597.781250 1738750585.2830
MEM 597.781250 1738750585.3877
MEM 597.750000 1738750585.4929
MEM 597.750000 1738750585.5980
MEM 597.750000 1738750585.7032
MEM 597.750000 1738750585.8084
MEM 597.750000 1738750585.9129
MEM 597.750000 1738750586.0181
MEM 597.859375 1738750586.1232
MEM 597.859375 1738750586.2283
MEM 597.859375 1738750586.3335
MEM 597.875000 1738750586.4386
MEM 597.875000 1738750586.5437
MEM 597.875000 1738750586.6489
MEM 597.875000 1738750586.7540
MEM 597.875000 1738750586.8592
MEM 597.875000 1738750586.9643
MEM 597.921875 1738750587.0648
MEM 597.953125 1738750587.1700
MEM 597.953125 1738750587.2752
MEM 597.921875 1738750587.3802
MEM 597.921875 1738750587.4854
MEM 597.921875 1738750587.5906
MEM 597.921875 1738750587.6957
MEM 597.921875 1738750587.8009
MEM 597.921875 1738750587.9060
MEM 597.968750 1738750588.0112
MEM 598.000000 1738750588.1149
MEM 598.000000 1738750588.2201
MEM 598.031250 1738750588.3253
MEM 598.031250 1738750588.4304
MEM 598.031250 1738750588.5356
MEM 598.031250 1738750588.6407
MEM 598.031250 1738750588.7459
MEM 598.031250 1738750588.8511
MEM 598.078125 1738750588.9562
MEM 598.125000 1738750589.0614
MEM 598.125000 1738750589.1650
MEM 598.125000 1738750589.2701
MEM 598.171875 1738750589.3752
MEM 598.171875 1738750589.4804
MEM 598.171875 1738750589.5855
MEM 598.171875 1738750589.6907
MEM 598.171875 1738750589.7959
MEM 598.171875 1738750589.9010
MEM 598.234375 1738750590.0062
MEM 598.234375 1738750590.1100
MEM 598.234375 1738750590.2149
MEM 598.203125 1738750590.3201
MEM 598.203125 1738750590.4252
MEM 598.203125 1738750590.5304
MEM 598.203125 1738750590.6355
MEM 598.203125 1738750590.7407
MEM 598.203125 1738750590.8458
MEM 598.265625 1738750590.9510
MEM 598.265625 1738750591.0540
MEM 598.265625 1738750591.1592
MEM 598.234375 1738750591.2643
MEM 598.234375 1738750591.3696
MEM 598.234375 1738750591.4747
MEM 598.234375 1738750591.5799
MEM 598.234375 1738750591.6850
MEM 598.234375 1738750591.7902
MEM 598.312500 1738750591.8905
MEM 598.359375 1738750591.9957
MEM 598.359375 1738750592.1008
MEM 598.328125 1738750592.2060
MEM 598.328125 1738750592.3111
MEM 598.328125 1738750592.4162
MEM 598.328125 1738750592.5214
MEM 598.328125 1738750592.6231
MEM 598.328125 1738750592.7283
MEM 598.328125 1738750592.8334
MEM 598.468750 1738750592.9386
MEM 598.468750 1738750593.0438
MEM 598.468750 1738750593.1489
MEM 598.437500 1738750593.2541
MEM 598.437500 1738750593.3592
MEM 598.437500 1738750593.4644
MEM 598.437500 1738750593.5696
MEM 598.437500 1738750593.6747
MEM 598.437500 1738750593.7799
MEM 598.562500 1738750593.8807
MEM 598.562500 1738750593.9859
MEM 598.562500 1738750594.0910
MEM 598.531250 1738750594.1962
MEM 598.531250 1738750594.3013
MEM 598.531250 1738750594.4065
MEM 598.531250 1738750594.5116
MEM 598.531250 1738750594.6167
MEM 598.531250 1738750594.7218
MEM 598.593750 1738750594.8270
MEM 598.625000 1738750594.9322
MEM 598.625000 1738750595.0374
MEM 598.593750 1738750595.1425
MEM 598.593750 1738750595.2476
MEM 598.593750 1738750595.3527
MEM 598.593750 1738750595.4579
MEM 598.593750 1738750595.5631
MEM 598.593750 1738750595.6682
MEM 598.656250 1738750595.7733
MEM 598.687500 1738750595.8785
MEM 598.687500 1738750595.9819
MEM 598.656250 1738750596.0822
MEM 598.656250 1738750596.1873
MEM 598.656250 1738750596.2924
MEM 598.656250 1738750596.3976
MEM 598.656250 1738750596.5028
MEM 598.656250 1738750596.6079
MEM 598.656250 1738750596.7131
MEM 598.734375 1738750596.8183
MEM 598.734375 1738750596.9234
MEM 598.734375 1738750597.0246
MEM 598.703125 1738750597.1297
MEM 598.703125 1738750597.2349
MEM 598.703125 1738750597.3400
MEM 598.703125 1738750597.4452
MEM 598.703125 1738750597.5503
MEM 598.703125 1738750597.6554
MEM 598.734375 1738750597.7606
MEM 598.781250 1738750597.8653
MEM 598.781250 1738750597.9705
MEM 598.796875 1738750598.0757
MEM 598.796875 1738750598.1808
MEM 598.796875 1738750598.2819
MEM 598.796875 1738750598.3870
MEM 598.796875 1738750598.4922
MEM 598.796875 1738750598.5974
MEM 598.859375 1738750598.6988
MEM 598.890625 1738750598.8040
MEM 598.890625 1738750598.9092
MEM 598.859375 1738750599.0113
MEM 598.859375 1738750599.1164
MEM 598.859375 1738750599.2215
MEM 598.859375 1738750599.3267
MEM 598.859375 1738750599.4318
MEM 598.859375 1738750599.5370
MEM 598.859375 1738750599.6421
MEM 598.953125 1738750599.7473
MEM 598.953125 1738750599.8508
MEM 598.968750 1738750599.9560
MEM 598.984375 1738750600.0611
MEM 598.984375 1738750600.1663
MEM 598.984375 1738750600.2714
MEM 598.984375 1738750600.3766
MEM 598.984375 1738750600.4817
MEM 598.984375 1738750600.5869
MEM 599.125000 1738750600.6920
MEM 599.156250 1738750600.7972
MEM 599.156250 1738750600.9024
MEM 599.140625 1738750601.0075
MEM 599.140625 1738750601.1127
MEM 599.140625 1738750601.2179
MEM 599.140625 1738750601.3230
MEM 599.140625 1738750601.4282
MEM 599.140625 1738750601.5334
MEM 599.203125 1738750601.6385
MEM 599.234375 1738750601.7437
MEM 599.234375 1738750601.8489
MEM 599.218750 1738750601.9509
MEM 599.218750 1738750602.0561
MEM 599.218750 1738750602.1612
MEM 599.218750 1738750602.2664
MEM 599.218750 1738750602.3716
MEM 599.218750 1738750602.4767
MEM 599.218750 1738750602.5819
MEM 603.078125 1738750602.6822
MEM 603.078125 1738750602.7874
MEM 603.078125 1738750602.8926
MEM 603.046875 1738750602.9977
MEM 603.046875 1738750603.1029
MEM 603.046875 1738750603.2081
MEM 603.046875 1738750603.3133
MEM 603.046875 1738750603.4184
MEM 603.046875 1738750603.5187
MEM 603.125000 1738750603.6239
MEM 603.156250 1738750603.7245
MEM 603.156250 1738750603.8297
MEM 603.125000 1738750603.9348
MEM 603.125000 1738750604.0399
MEM 603.125000 1738750604.1451
MEM 603.125000 1738750604.2502
MEM 603.125000 1738750604.3554
MEM 603.125000 1738750604.4605
MEM 603.187500 1738750604.5657
MEM 603.312500 1738750604.6708
MEM 603.312500 1738750604.7760
MEM 603.312500 1738750604.8811
MEM 603.281250 1738750604.9863
MEM 603.281250 1738750605.0914
MEM 603.281250 1738750605.1966
MEM 603.281250 1738750605.3018
MEM 603.281250 1738750605.4069
MEM 603.281250 1738750605.5121
MEM 603.375000 1738750605.6172
MEM 603.375000 1738750605.7176
MEM 603.375000 1738750605.8228
MEM 603.343750 1738750605.9279
MEM 603.343750 1738750606.0330
MEM 603.343750 1738750606.1382
MEM 603.343750 1738750606.2433
MEM 603.343750 1738750606.3485
MEM 603.343750 1738750606.4537
MEM 603.406250 1738750606.5588
MEM 603.437500 1738750606.6640
MEM 603.437500 1738750606.7657
MEM 603.468750 1738750606.8695
MEM 603.468750 1738750606.9746
MEM 603.468750 1738750607.0787
MEM 603.468750 1738750607.1838
MEM 603.468750 1738750607.2890
MEM 603.468750 1738750607.3942
MEM 603.468750 1738750607.4994
MEM 603.609375 1738750607.6046
MEM 603.609375 1738750607.7067
MEM 603.609375 1738750607.8119
MEM 603.578125 1738750607.9171
MEM 603.578125 1738750608.0222
MEM 603.578125 1738750608.1274
MEM 603.578125 1738750608.2325
MEM 603.578125 1738750608.3377
MEM 603.578125 1738750608.4428
MEM 603.578125 1738750608.5480
MEM 603.609375 1738750608.6491
MEM 603.609375 1738750608.7542
MEM 603.609375 1738750608.8594
MEM 603.578125 1738750608.9645
MEM 603.578125 1738750609.0697
MEM 603.578125 1738750609.1748
MEM 603.578125 1738750609.2799
MEM 603.578125 1738750609.3851
MEM 603.578125 1738750609.4902
MEM 603.609375 1738750609.5954
MEM 603.640625 1738750609.7006
MEM 603.640625 1738750609.8039
MEM 603.656250 1738750609.9090
MEM 603.656250 1738750610.0141
MEM 603.656250 1738750610.1193
MEM 603.656250 1738750610.2245
MEM 603.656250 1738750610.3296
MEM 603.656250 1738750610.4348
MEM 603.718750 1738750610.5399
MEM 603.718750 1738750610.6451
MEM 603.750000 1738750610.7500
MEM 603.750000 1738750610.8552
MEM 603.765625 1738750610.9603
MEM 603.765625 1738750611.0654
MEM 603.765625 1738750611.1706
MEM 603.765625 1738750611.2758
MEM 603.765625 1738750611.3809
MEM 603.765625 1738750611.4861
MEM 605.218750 1738750611.5912
MEM 605.250000 1738750611.6964
MEM 605.250000 1738750611.7994
MEM 605.218750 1738750611.9045
MEM 605.218750 1738750612.0097
MEM 605.218750 1738750612.1148
MEM 605.218750 1738750612.2200
MEM 605.218750 1738750612.3251
MEM 605.218750 1738750612.4303
MEM 605.328125 1738750612.5327
MEM 605.375000 1738750612.6379
MEM 605.375000 1738750612.7431
MEM 605.375000 1738750612.8482
MEM 605.343750 1738750612.9533
MEM 605.343750 1738750613.0585
MEM 605.343750 1738750613.1636
MEM 605.343750 1738750613.2688
MEM 605.343750 1738750613.3739
MEM 605.343750 1738750613.4791
MEM 605.343750 1738750613.5838
MEM 605.375000 1738750613.6889
MEM 605.484375 1738750613.7940
MEM 606.906250 1738750613.8991
MEM 609.328125 1738750614.0042
MEM 610.031250 1738750614.1093
MEM 610.125000 1738750614.2143
MEM 610.359375 1738750614.3194
MEM 612.093750 1738750614.4246
MEM 613.000000 1738750614.5297
MEM 613.593750 1738750614.6348
MEM 613.859375 1738750614.7399
MEM 613.859375 1738750614.8450
MEM 613.859375 1738750614.9501
MEM 613.968750 1738750615.0552
MEM 613.968750 1738750615.1605
MEM 614.000000 1738750615.2647
MEM 614.265625 1738750615.3698
MEM 614.328125 1738750615.4750
MEM 614.390625 1738750615.5802
MEM 615.015625 1738750615.6853
MEM 615.640625 1738750615.7904
MEM 615.640625 1738750615.8954
MEM 615.640625 1738750616.0005
MEM 615.750000 1738750616.1057
MEM 615.750000 1738750616.2076
MEM 615.765625 1738750616.3113
MEM 615.875000 1738750616.4164
MEM 616.671875 1738750616.5216
MEM 617.484375 1738750616.6266
MEM 617.375000 1738750616.7318
MEM 617.312500 1738750616.8369
MEM 617.421875 1738750616.9420
MEM 617.421875 1738750617.0473
MEM 617.390625 1738750617.1492
MEM 617.703125 1738750617.2524
MEM 619.078125 1738750617.3576
MEM 619.828125 1738750617.4626
MEM 619.750000 1738750617.5677
MEM 619.750000 1738750617.6682
MEM 619.859375 1738750617.7733
MEM 619.859375 1738750617.8784
MEM 619.859375 1738750617.9838
MEM 620.140625 1738750618.0871
MEM 620.687500 1738750618.1922
MEM 622.953125 1738750618.2972
MEM 623.593750 1738750618.4024
MEM 623.750000 1738750618.5034
MEM 623.703125 1738750618.6085
MEM 623.484375 1738750618.7136
MEM 623.593750 1738750618.8188
MEM 623.593750 1738750618.9242
MEM 623.796875 1738750619.0278
MEM 624.281250 1738750619.1329
MEM 624.953125 1738750619.2380
MEM 627.921875 1738750619.3431
MEM 628.484375 1738750619.4482
MEM 628.953125 1738750619.5533
MEM 628.968750 1738750619.6583
MEM 628.968750 1738750619.7634
MEM 629.078125 1738750619.8686
MEM 629.078125 1738750619.9737
MEM 628.937500 1738750620.0788
MEM 629.125000 1738750620.1840
MEM 629.312500 1738750620.2890
MEM 630.656250 1738750620.3936
MEM 630.937500 1738750620.4987
MEM 630.937500 1738750620.6039
MEM 630.921875 1738750620.7089
MEM 630.921875 1738750620.8140
MEM 630.921875 1738750620.9191
MEM 631.031250 1738750621.0242
MEM 631.031250 1738750621.1297
MEM 630.750000 1738750621.2348
MEM 630.718750 1738750621.3399
MEM 630.750000 1738750621.4450
MEM 630.812500 1738750621.5500
MEM 630.843750 1738750621.6552
MEM 631.656250 1738750621.7603
MEM 634.062500 1738750621.8654
MEM 636.750000 1738750621.9705
MEM 636.953125 1738750622.0757
MEM 636.953125 1738750622.1809
MEM 637.109375 1738750622.2860
MEM 637.109375 1738750622.3911
MEM 637.109375 1738750622.4962
MEM 637.203125 1738750622.6012
MEM 638.218750 1738750622.7064
MEM 638.484375 1738750622.8114
MEM 638.937500 1738750622.9165
MEM 638.937500 1738750623.0216
MEM 638.906250 1738750623.1268
MEM 639.015625 1738750623.2319
MEM 639.015625 1738750623.3340
MEM 638.531250 1738750623.4391
MEM 638.687500 1738750623.5442
MEM 638.750000 1738750623.6493
MEM 639.640625 1738750623.7544
MEM 640.281250 1738750623.8595
MEM 640.296875 1738750623.9646
MEM 640.296875 1738750624.0698
MEM 640.406250 1738750624.1749
MEM 640.406250 1738750624.2803
MEM 640.390625 1738750624.3855
MEM 640.500000 1738750624.4906
MEM 640.968750 1738750624.5957
MEM 641.937500 1738750624.7008
MEM 642.296875 1738750624.8009
MEM 642.312500 1738750624.9060
MEM 642.312500 1738750625.0111
MEM 642.421875 1738750625.1162
MEM 642.421875 1738750625.2217
MEM 642.390625 1738750625.3237
MEM 642.796875 1738750625.4287
MEM 643.593750 1738750625.5338
MEM 644.343750 1738750625.6390
MEM 644.171875 1738750625.7440
MEM 644.140625 1738750625.8491
MEM 644.250000 1738750625.9542
MEM 644.250000 1738750626.0597
MEM 644.234375 1738750626.1648
MEM 644.453125 1738750626.2698
MEM 644.656250 1738750626.3750
MEM 644.625000 1738750626.4801
MEM 644.625000 1738750626.5811
MEM 647.000000 1738750626.6859
MEM 647.796875 1738750626.7910
MEM 648.140625 1738750626.8961
MEM 648.234375 1738750627.0012
MEM 648.234375 1738750627.1063
MEM 648.234375 1738750627.2115
MEM 648.343750 1738750627.3166
MEM 648.343750 1738750627.4220
MEM 648.218750 1738750627.5272
MEM 648.234375 1738750627.6322
MEM 648.234375 1738750627.7373
MEM 648.703125 1738750627.8425
MEM 649.937500 1738750627.9476
MEM 650.937500 1738750628.0527
MEM 650.937500 1738750628.1579
MEM 651.078125 1738750628.2630
MEM 651.765625 1738750628.3682
MEM 651.687500 1738750628.4733
MEM 651.468750 1738750628.5784
MEM 651.468750 1738750628.6836
MEM 651.578125 1738750628.7888
MEM 651.578125 1738750628.8941
MEM 651.546875 1738750628.9960
MEM 651.546875 1738750629.0965
MEM 651.578125 1738750629.2012
MEM 651.546875 1738750629.3020
MEM 651.546875 1738750629.4053
MEM 651.515625 1738750629.5071
MEM 651.468750 1738750629.6122
MEM 651.453125 1738750629.7126
MEM 651.593750 1738750629.8176
MEM 651.625000 1738750629.9227
MEM 651.718750 1738750630.0277
MEM 651.718750 1738750630.1328
MEM 652.859375 1738750630.2379
MEM 653.718750 1738750630.3430
MEM 653.765625 1738750630.4481
MEM 653.734375 1738750630.5532
MEM 653.843750 1738750630.6583
MEM 653.843750 1738750630.7634
MEM 653.843750 1738750630.8689
MEM 653.593750 1738750630.9697
MEM 653.593750 1738750631.0748
MEM 654.109375 1738750631.1798
MEM 655.125000 1738750631.2850
MEM 655.828125 1738750631.3900
MEM 655.875000 1738750631.4952
MEM 655.875000 1738750631.6003
MEM 655.984375 1738750631.7054
MEM 655.984375 1738750631.8105
MEM 655.828125 1738750631.9157
MEM 655.828125 1738750632.0208
MEM 655.796875 1738750632.1260
MEM 655.796875 1738750632.2312
MEM 656.093750 1738750632.3364
MEM 656.531250 1738750632.4414
MEM 656.484375 1738750632.5465
MEM 656.484375 1738750632.6517
MEM 656.421875 1738750632.7569
MEM 656.421875 1738750632.8621
MEM 656.421875 1738750632.9672
MEM 656.359375 1738750633.0724
MEM 656.171875 1738750633.1776
MEM 656.171875 1738750633.2809
MEM 656.078125 1738750633.3861
MEM 656.078125 1738750633.4913
MEM 656.078125 1738750633.5964
MEM 656.078125 1738750633.7016
MEM 656.078125 1738750633.8050
MEM 656.078125 1738750633.9101
MEM 656.078125 1738750634.0152
MEM 656.015625 1738750634.1205
MEM 655.796875 1738750634.2256
MEM 655.796875 1738750634.3284
MEM 655.734375 1738750634.4335
MEM 655.734375 1738750634.5387
MEM 655.734375 1738750634.6438
MEM 655.734375 1738750634.7490
MEM 655.734375 1738750634.8541
MEM 655.734375 1738750634.9593
MEM 655.734375 1738750635.0644
MEM 655.734375 1738750635.1696
MEM 655.734375 1738750635.2734
MEM 655.843750 1738750635.3771
MEM 656.421875 1738750635.4822
MEM 656.500000 1738750635.5873
MEM 656.500000 1738750635.6925
MEM 656.500000 1738750635.7976
MEM 656.500000 1738750635.9028
MEM 656.500000 1738750636.0080
MEM 656.500000 1738750636.1131
MEM 656.500000 1738750636.2183
MEM 656.500000 1738750636.3235
MEM 656.500000 1738750636.4287
MEM 656.500000 1738750636.5338
