2.208, 1.2497e+03
2.204, 1.2479e+03
2.200, 1.2462e+03
2.196, 1.2446e+03
2.192, 1.2430e+03
2.188, 1.2414e+03
2.185, 1.2399e+03
2.181, 1.2384e+03
2.177, 1.2369e+03
2.173, 1.2355e+03
2.169, 1.2342e+03
2.165, 1.2329e+03
2.161, 1.2316e+03
2.157, 1.2304e+03
2.153, 1.2292e+03
2.149, 1.2280e+03
2.146, 1.2270e+03
2.142, 1.2259e+03
2.138, 1.2249e+03
2.134, 1.2239e+03
2.130, 1.2230e+03
2.126, 1.2221e+03
2.122, 1.2213e+03
2.118, 1.2205e+03
2.114, 1.2198e+03
2.110, 1.2190e+03
2.106, 1.2186e+03
2.103, 1.2182e+03
2.099, 1.2179e+03
2.095, 1.2176e+03
2.091, 1.2172e+03
2.087, 1.2168e+03
2.083, 1.2165e+03
2.079, 1.2162e+03
2.075, 1.2154e+03
2.071, 1.2142e+03
2.067, 1.2131e+03
2.063, 1.2122e+03
2.060, 1.2115e+03
2.056, 1.2109e+03
2.052, 1.2105e+03
2.048, 1.2103e+03
2.044, 1.2103e+03
2.040, 1.2105e+03
2.036, 1.2109e+03
2.032, 1.2114e+03
2.028, 1.2121e+03
2.024, 1.2130e+03
2.021, 1.2139e+03
2.017, 1.2148e+03
2.013, 1.2159e+03
2.009, 1.2170e+03
2.005, 1.2182e+03
2.001, 1.2194e+03
1.997, 1.2207e+03
1.993, 1.2221e+03
1.989, 1.2236e+03
1.985, 1.2252e+03
1.981, 1.2268e+03
1.978, 1.2283e+03
1.974, 1.2299e+03
1.970, 1.2315e+03
1.966, 1.2331e+03
1.962, 1.2348e+03
1.958, 1.2364e+03
1.954, 1.2381e+03
1.950, 1.2396e+03
1.946, 1.2412e+03
1.942, 1.2426e+03
1.938, 1.2440e+03
1.935, 1.2453e+03
1.931, 1.2465e+03
1.927, 1.2474e+03
1.923, 1.2482e+03
1.919, 1.2487e+03
1.915, 1.2491e+03
1.911, 1.2493e+03
1.907, 1.2493e+03
1.903, 1.2492e+03
1.899, 1.2488e+03
1.896, 1.2482e+03
1.892, 1.2475e+03
