2.2000, 1.0102
2.1960, 1.0046
2.1920, 0.9992
2.1880, 0.9941
2.1841, 0.9892
2.1801, 0.9845
2.1771, 0.9801
2.1731, 0.9759
2.1691, 0.9720
2.1651, 0.9683
2.1611, 0.9648
2.1572, 0.9616
2.1532, 0.9586
2.1492, 0.9558
2.1452, 0.9533
2.1412, 0.9510
2.1382, 0.9490
2.1342, 0.9472
2.1303, 0.9456
2.1263, 0.9443
2.1223, 0.9432
2.1183, 0.9424
2.1143, 0.9418
2.1103, 0.9414
2.1063, 0.9413
2.1024, 0.9423
2.0984, 0.9434
2.0954, 0.9453
2.0914, 0.9476
2.0874, 0.9496
2.0834, 0.9511
2.0794, 0.9526
2.0755, 0.9543
2.0715, 0.9559
2.0675, 0.9542
2.0635, 0.9471
2.0595, 0.9418
2.0555, 0.9381
2.0525, 0.9361
2.0486, 0.9356
2.0446, 0.9364
2.0406, 0.9387
2.0366, 0.9432
2.0326, 0.9495
2.0286, 0.9577
2.0246, 0.9674
2.0207, 0.9786
2.0167, 0.9911
2.0137, 1.0047
2.0097, 1.0193
2.0057, 1.0346
2.0017, 1.0506
1.9977, 1.0672
1.9937, 1.0840
1.9898, 1.1011
1.9858, 1.1196
1.9818, 1.1382
1.9778, 1.1573
1.9738, 1.1763
1.9708, 1.1949
1.9668, 1.2129
1.9629, 1.2327
1.9589, 1.2538
1.9549, 1.2748
1.9509, 1.2955
1.9469, 1.3158
1.9429, 1.3355
1.9389, 1.3546
1.9350, 1.3729
1.9310, 1.3904
1.9280, 1.4068
1.9240, 1.4215
1.9200, 1.4341
1.9160, 1.4450
1.9120, 1.4541
1.9081, 1.4613
1.9041, 1.4664
1.9001, 1.4692
1.8961, 1.4699
1.8921, 1.4683
1.8891, 1.4646
1.8851, 1.4587
1.8812, 1.4505
1.8772, 1.4398
1.8732, 1.4309
1.8692, 1.4277
1.8652, 1.4245
1.8612, 1.4211
1.8572, 1.4180
1.8533, 1.4150
1.8493, 1.4128
1.8463, 1.4112
1.8423, 1.4096
1.8383, 1.4080
1.8343, 1.4064
1.8303, 1.4049
1.8264, 1.4033
1.8224, 1.4018
1.8184, 1.4002
1.8144, 1.3987
1.8104, 1.3972
1.8064, 1.3958
1.8034, 1.3943
1.7995, 1.3928
1.7955, 1.3914
1.7915, 1.3899
1.7875, 1.3885
1.7835, 1.3870
1.7795, 1.3856
1.7755, 1.3842
1.7716, 1.3828
1.7676, 1.3814
1.7646, 1.3800
1.7606, 1.3787
1.7566, 1.3773
1.7526, 1.3760
1.7486, 1.3747
1.7447, 1.3733
1.7407, 1.3720
1.7367, 1.3707
1.7327, 1.3693
1.7287, 1.3680
1.7247, 1.3667
1.7217, 1.3655
1.7178, 1.3642
1.7138, 1.3630
1.7098, 1.3617
1.7058, 1.3605
1.7018, 1.3593
1.6978, 1.3581
1.6938, 1.3569
1.6899, 1.3557
1.6859, 1.3545
1.6819, 1.3533
1.6789, 1.3521
1.6749, 1.3509
1.6709, 1.3497
1.6669, 1.3485
1.6630, 1.3473
1.6590, 1.3461
1.6550, 1.3450
1.6510, 1.3438
1.6470, 1.3427
1.6430, 1.3416
1.6400, 1.3404
1.6361, 1.3393
1.6321, 1.3382
1.6281, 1.3371
1.6241, 1.3360
1.6201, 1.3349
1.6161, 1.3337
1.6121, 1.3326
1.6082, 1.3315
1.6042, 1.3304
1.6002, 1.3294
1.5972, 1.3283
1.5932, 1.3273
1.5892, 1.3262
1.5852, 1.3252
1.5812, 1.3242
1.5773, 1.3231
1.5733, 1.3221
1.5693, 1.3211
1.5653, 1.3200
1.5613, 1.3190
1.5573, 1.3180
1.5543, 1.3170
1.5504, 1.3160
1.5464, 1.3150
1.5424, 1.3140
1.5384, 1.3130
1.5344, 1.3120
1.5304, 1.3111
1.5264, 1.3101
1.5225, 1.3091
1.5185, 1.3082
1.5155, 1.3072
1.5115, 1.3063
1.5075, 1.3053
1.5035, 1.3044
1.4995, 1.3034
1.4956, 1.3025
1.4916, 1.3015
1.4876, 1.3006
1.4836, 1.2996
1.4796, 1.2987
1.4756, 1.2978
1.4726, 1.2969
1.4687, 1.2960
1.4647, 1.2951
1.4607, 1.2942
1.4567, 1.2933
1.4527, 1.2924
1.4487, 1.2915
1.4447, 1.2906
1.4408, 1.2898
1.4368, 1.2889
1.4328, 1.2880
1.4298, 1.2871
1.4258, 1.2862
1.4218, 1.2854
1.4178, 1.2845
1.4139, 1.2838
1.4099, 1.2830
1.4059, 1.2824
1.4019, 1.2817
1.3979, 1.2811
1.3939, 1.2804
1.3899, 1.2797
1.3870, 1.2789
1.3830, 1.2782
1.3790, 1.2773
1.3750, 1.2764
1.3710, 1.2755
1.3670, 1.2745
1.3630, 1.2734
1.3591, 1.2722
1.3551, 1.2710
1.3511, 1.2697
1.3481, 1.2684
1.3441, 1.2670
1.3401, 1.2655
1.3361, 1.2641
1.3322, 1.2625
1.3282, 1.2609
1.3242, 1.2593
1.3202, 1.2577
1.3162, 1.2560
1.3122, 1.2543
1.3082, 1.2526
1.3053, 1.2509
1.3013, 1.2491
1.2973, 1.2483
1.2933, 1.2468
1.2893, 1.2453
1.2853, 1.2438
1.2813, 1.2423
1.2774, 1.2408
1.2734, 1.2392
1.2694, 1.2377
1.2654, 1.2362
1.2624, 1.2346
1.2584, 1.2331
1.2544, 1.2315
1.2505, 1.2299
1.2465, 1.2284
1.2425, 1.2268
1.2385, 1.2252
1.2345, 1.2236
1.2305, 1.2220
1.2265, 1.2204
1.2236, 1.2188
1.2196, 1.2172
1.2156, 1.2156
1.2116, 1.2140
1.2076, 1.2124
1.2036, 1.2107
