2.208, 4.1773e-05
2.204, 4.0930e-05
2.200, 4.0105e-05
2.196, 3.9298e-05
2.192, 3.8509e-05
2.188, 3.7737e-05
2.185, 3.6983e-05
2.181, 3.6248e-05
2.177, 3.5530e-05
2.173, 3.4829e-05
2.169, 3.4147e-05
2.165, 3.3482e-05
2.161, 3.2836e-05
2.157, 3.2207e-05
2.153, 3.1596e-05
2.149, 3.1003e-05
2.146, 3.0427e-05
2.142, 2.9870e-05
2.138, 2.9330e-05
2.134, 2.8808e-05
2.130, 2.8304e-05
2.126, 2.7818e-05
2.122, 2.7349e-05
2.118, 2.6899e-05
2.114, 2.6466e-05
2.110, 2.5909e-05
2.106, 2.5590e-05
2.103, 2.5312e-05
2.099, 2.5068e-05
2.095, 2.4821e-05
2.091, 2.4570e-05
2.087, 2.4315e-05
2.083, 2.4056e-05
2.079, 2.3800e-05
2.075, 2.3480e-05
2.071, 2.3063e-05
2.067, 2.2680e-05
2.063, 2.2332e-05
2.060, 2.2016e-05
2.056, 2.1737e-05
2.052, 2.1482e-05
2.048, 2.1262e-05
2.044, 2.1086e-05
2.040, 2.0948e-05
2.036, 2.0845e-05
2.032, 2.0775e-05
2.028, 2.0734e-05
2.024, 2.0719e-05
2.021, 2.0728e-05
2.017, 2.0757e-05
2.013, 2.0805e-05
2.009, 2.0871e-05
2.005, 2.0951e-05
2.001, 2.1041e-05
1.997, 2.1142e-05
1.993, 2.1286e-05
1.989, 2.1445e-05
1.985, 2.1625e-05
1.981, 2.1813e-05
1.978, 2.2003e-05
1.974, 2.2188e-05
1.970, 2.2394e-05
1.966, 2.2614e-05
1.962, 2.2836e-05
1.958, 2.3057e-05
1.954, 2.3275e-05
1.950, 2.3488e-05
1.946, 2.3696e-05
1.942, 2.3896e-05
1.938, 2.4089e-05
1.935, 2.4269e-05
1.931, 2.4414e-05
1.927, 2.4510e-05
1.923, 2.4578e-05
1.919, 2.4615e-05
1.915, 2.4621e-05
1.911, 2.4594e-05
1.907, 2.4532e-05
1.903, 2.4434e-05
1.899, 2.4300e-05
1.896, 2.4130e-05
1.892, 2.3923e-05
1.888, 2.3676e-05
1.884, 2.3389e-05
1.880, 2.3140e-05
1.876, 2.2999e-05
1.872, 2.2860e-05
1.868, 2.2721e-05
1.864, 2.2585e-05
1.860, 2.2451e-05
1.856, 2.2328e-05
1.853, 2.2214e-05
1.849, 2.2101e-05
1.845, 2.1990e-05
