2.2000, 156.1900
2.1960, 156.1900
2.1920, 156.2000
2.1880, 156.2000
2.1841, 156.2000
2.1801, 156.2000
2.1771, 156.2000
2.1731, 156.2000
2.1691, 156.2000
2.1651, 156.2000
2.1611, 156.2000
2.1572, 156.2000
2.1532, 156.2000
2.1492, 156.2000
2.1452, 156.2000
2.1412, 156.2000
2.1382, 156.2000
2.1342, 156.2000
2.1303, 156.2000
2.1263, 156.1900
2.1223, 156.1900
2.1183, 156.1900
2.1143, 156.1900
2.1103, 156.1900
2.1063, 156.1800
2.1024, 156.1800
2.0984, 156.1800
2.0954, 156.1800
2.0914, 156.1700
2.0874, 156.1700
2.0834, 156.1700
2.0794, 156.1600
2.0755, 156.1600
2.0715, 156.1600
2.0675, 156.1500
2.0635, 156.1400
2.0595, 156.1400
2.0555, 156.1300
2.0525, 156.1200
2.0486, 156.1200
2.0446, 156.1100
2.0406, 156.1000
2.0366, 156.1000
2.0326, 156.1000
2.0286, 156.0900
2.0246, 156.0900
2.0207, 156.0900
2.0167, 156.0900
2.0137, 156.0800
2.0097, 156.0800
2.0057, 156.0700
2.0017, 156.0700
1.9977, 156.0700
1.9937, 156.0600
1.9898, 156.0600
1.9858, 156.0600
1.9818, 156.0500
1.9778, 156.0500
1.9738, 156.0600
1.9708, 156.0600
1.9668, 156.0600
1.9629, 156.0600
1.9589, 156.0600
1.9549, 156.0500
1.9509, 156.0500
1.9469, 156.0500
1.9429, 156.0500
1.9389, 156.0500
1.9350, 156.0500
1.9310, 156.0500
1.9280, 156.0500
1.9240, 156.0600
1.9200, 156.0600
1.9160, 156.0600
1.9120, 156.0600
1.9081, 156.0600
1.9041, 156.0600
1.9001, 156.0600
1.8961, 156.0600
1.8921, 156.0600
1.8891, 156.0600
1.8851, 156.0600
1.8812, 156.0600
1.8772, 156.0500
1.8732, 156.0500
1.8692, 156.0600
1.8652, 156.0600
1.8612, 156.0600
1.8572, 156.0600
1.8533, 156.0600
1.8493, 156.0600
1.8463, 156.0600
1.8423, 156.0600
1.8383, 156.0600
1.8343, 156.0600
1.8303, 156.0600
1.8264, 156.0600
1.8224, 156.0600
1.8184, 156.0600
1.8144, 156.0600
1.8104, 156.0600
1.8064, 156.0700
1.8034, 156.0700
1.7995, 156.0600
1.7955, 156.0600
1.7915, 156.0600
1.7875, 156.0600
1.7835, 156.0600
1.7795, 156.0600
1.7755, 156.0600
1.7716, 156.0600
1.7676, 156.0600
1.7646, 156.0600
1.7606, 156.0600
1.7566, 156.0600
1.7526, 156.0600
1.7486, 156.0600
1.7447, 156.0600
1.7407, 156.0600
1.7367, 156.0600
1.7327, 156.0600
1.7287, 156.0500
1.7247, 156.0500
1.7217, 156.0500
1.7178, 156.0600
1.7138, 156.0600
1.7098, 156.0600
1.7058, 156.0600
1.7018, 156.0600
1.6978, 156.0700
1.6938, 156.0700
1.6899, 156.0700
1.6859, 156.0700
1.6819, 156.0700
1.6789, 156.0700
1.6749, 156.0700
1.6709, 156.0700
1.6669, 156.0600
1.6630, 156.0600
1.6590, 156.0600
1.6550, 156.0600
1.6510, 156.0600
1.6470, 156.0600
1.6430, 156.0700
1.6400, 156.0700
1.6361, 156.0700
1.6321, 156.0700
1.6281, 156.0700
1.6241, 156.0700
1.6201, 156.0700
1.6161, 156.0600
1.6121, 156.0600
1.6082, 156.0600
1.6042, 156.0600
1.6002, 156.0600
1.5972, 156.0600
1.5932, 156.0600
1.5892, 156.0600
1.5852, 156.0600
1.5812, 156.0600
1.5773, 156.0600
1.5733, 156.0600
1.5693, 156.0600
1.5653, 156.0600
1.5613, 156.0600
1.5573, 156.0600
1.5543, 156.0600
1.5504, 156.0600
1.5464, 156.0600
1.5424, 156.0600
